game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,3p_pct_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,3p_pct_away,ft_pct_away,ast_away,reb_away,home_team_win,conf_home,div_home,conf_away,div_away,conf_match
21800455,2018-12-19,2018-19,Charlotte Hornets,Cleveland Cavaliers,110,0.511,0.4,0.667,24,51,99,0.482,0.435,0.583,24,35,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800021,2018-10-19,2018-19,Minnesota Timberwolves,Cleveland Cavaliers,131,0.506,0.4,0.943,28,40,123,0.484,0.348,0.862,26,43,1,Western Conference,Northwest Division,Eastern Conference,Central Division,East at West
21800675,2019-01-18,2018-19,Utah Jazz,Cleveland Cavaliers,115,0.518,0.351,0.933,33,48,99,0.414,0.292,0.769,16,37,1,Western Conference,Northwest Division,Eastern Conference,Central Division,East at West
11800017,2018-10-02,2018-19,Boston Celtics,Cleveland Cavaliers,95,0.427,0.161,0.741,17,44,102,0.413,0.4,0.737,13,49,0,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800319,2018-11-30,2018-19,Boston Celtics,Cleveland Cavaliers,128,0.533,0.548,0.813,30,47,95,0.39,0.318,0.8,18,36,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800707,2019-01-23,2018-19,Boston Celtics,Cleveland Cavaliers,123,0.523,0.48,0.913,25,43,103,0.437,0.433,0.7,20,44,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800644,2019-01-13,2018-19,Los Angeles Lakers,Cleveland Cavaliers,95,0.396,0.206,0.593,21,51,101,0.427,0.381,0.739,18,52,0,Western Conference,Pacific Division,Eastern Conference,Central Division,East at West
21800529,2018-12-29,2018-19,Atlanta Hawks,Cleveland Cavaliers,111,0.439,0.27,0.6,27,53,108,0.471,0.217,0.793,27,44,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800063,2018-10-25,2018-19,Detroit Pistons,Cleveland Cavaliers,110,0.526,0.393,0.586,21,48,103,0.461,0.333,0.867,18,30,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21800240,2018-11-19,2018-19,Detroit Pistons,Cleveland Cavaliers,113,0.461,0.342,0.947,26,50,102,0.443,0.381,0.706,16,36,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21800142,2018-11-05,2018-19,Orlando Magic,Cleveland Cavaliers,102,0.448,0.324,0.867,22,40,100,0.513,0.435,0.667,20,42,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21801021,2019-03-14,2018-19,Orlando Magic,Cleveland Cavaliers,120,0.484,0.452,0.762,31,50,91,0.407,0.226,0.933,13,43,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800508,2018-12-26,2018-19,Memphis Grizzlies,Cleveland Cavaliers,95,0.5,0.227,0.75,22,34,87,0.355,0.31,0.8,19,53,1,Western Conference,Southwest Division,Eastern Conference,Central Division,East at West
21801178,2019-04-04,2018-19,Sacramento Kings,Cleveland Cavaliers,117,0.495,0.368,0.7,28,36,104,0.543,0.44,0.556,20,50,1,Western Conference,Pacific Division,Eastern Conference,Central Division,East at West
21800270,2018-11-23,2018-19,Philadelphia 76ers,Cleveland Cavaliers,112,0.533,0.364,0.769,27,31,121,0.527,0.5,0.75,16,42,0,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21801008,2019-03-12,2018-19,Philadelphia 76ers,Cleveland Cavaliers,106,0.494,0.348,0.824,25,60,99,0.396,0.342,0.75,14,37,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800178,2018-11-10,2018-19,Chicago Bulls,Cleveland Cavaliers,99,0.476,0.389,0.667,20,38,98,0.429,0.381,0.667,15,53,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21800735,2019-01-27,2018-19,Chicago Bulls,Cleveland Cavaliers,101,0.443,0.346,0.824,22,47,104,0.424,0.382,0.867,26,52,0,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21800395,2018-12-10,2018-19,Milwaukee Bucks,Cleveland Cavaliers,108,0.438,0.417,0.818,22,58,92,0.375,0.333,0.667,24,46,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21801096,2019-03-24,2018-19,Milwaukee Bucks,Cleveland Cavaliers,127,0.552,0.366,0.762,26,45,105,0.427,0.268,0.706,23,45,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21801129,2019-03-28,2018-19,San Antonio Spurs,Cleveland Cavaliers,116,0.529,0.424,0.706,27,33,110,0.489,0.414,0.8,18,49,1,Western Conference,Southwest Division,Eastern Conference,Central Division,East at West
21801136,2019-03-30,2018-19,Los Angeles Clippers,Cleveland Cavaliers,132,0.624,0.455,0.688,33,44,108,0.446,0.13,0.821,18,36,1,Western Conference,Pacific Division,Eastern Conference,Central Division,East at West
21800924,2019-02-28,2018-19,New York Knicks,Cleveland Cavaliers,118,0.484,0.344,0.652,26,40,125,0.513,0.412,0.806,24,40,0,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800203,2018-11-14,2018-19,Washington Wizards,Cleveland Cavaliers,119,0.478,0.325,0.692,30,44,95,0.455,0.19,0.677,22,42,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800819,2019-02-08,2018-19,Washington Wizards,Cleveland Cavaliers,119,0.5,0.343,0.938,35,48,106,0.375,0.316,0.88,21,52,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800687,2019-01-19,2018-19,Denver Nuggets,Cleveland Cavaliers,124,0.562,0.405,0.818,33,43,102,0.486,0.345,0.846,20,28,1,Western Conference,Northwest Division,Eastern Conference,Central Division,East at West
21800662,2019-01-16,2018-19,Portland Trail Blazers,Cleveland Cavaliers,129,0.528,0.552,0.826,28,41,112,0.474,0.316,0.842,17,41,1,Western Conference,Northwest Division,Eastern Conference,Central Division,East at West
21800451,2018-12-18,2018-19,Indiana Pacers,Cleveland Cavaliers,91,0.398,0.182,0.619,21,52,92,0.418,0.194,0.769,19,51,0,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21800826,2019-02-09,2018-19,Indiana Pacers,Cleveland Cavaliers,105,0.536,0.346,0.6,31,43,90,0.443,0.444,0.444,23,30,1,Eastern Conference,Central Division,Eastern Conference,Central Division,East at East
21801160,2019-04-01,2018-19,Phoenix Suns,Cleveland Cavaliers,122,0.548,0.351,0.85,28,40,113,0.455,0.364,0.682,17,48,1,Western Conference,Pacific Division,Eastern Conference,Central Division,East at West
21800345,2018-12-03,2018-19,Brooklyn Nets,Cleveland Cavaliers,97,0.394,0.25,0.563,17,50,99,0.432,0.267,0.95,15,55,0,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800969,2019-03-06,2018-19,Brooklyn Nets,Cleveland Cavaliers,113,0.473,0.364,0.577,21,50,107,0.402,0.421,0.724,23,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21801037,2019-03-16,2018-19,Dallas Mavericks,Cleveland Cavaliers,121,0.517,0.471,0.813,32,40,116,0.465,0.395,0.955,20,33,1,Western Conference,Southwest Division,Eastern Conference,Central Division,East at West
21800625,2019-01-11,2018-19,Houston Rockets,Cleveland Cavaliers,141,0.517,0.385,0.906,28,45,113,0.449,0.273,0.923,24,39,1,Western Conference,Southwest Division,Eastern Conference,Central Division,East at West
21800008,2018-10-17,2018-19,Toronto Raptors,Cleveland Cavaliers,116,0.489,0.424,0.6,21,43,104,0.4,0.368,0.744,17,49,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800470,2018-12-21,2018-19,Toronto Raptors,Cleveland Cavaliers,126,0.527,0.29,0.808,21,44,110,0.476,0.375,0.767,20,40,1,Eastern Conference,Atlantic Division,Eastern Conference,Central Division,East at East
21800313,2018-11-28,2018-19,Oklahoma City Thunder,Cleveland Cavaliers,100,0.477,0.222,0.8,25,50,83,0.393,0.391,0.444,20,43,1,Western Conference,Northwest Division,Eastern Conference,Central Division,East at West
21800521,2018-12-28,2018-19,Miami Heat,Cleveland Cavaliers,118,0.527,0.323,0.75,29,45,94,0.383,0.351,0.864,21,42,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800979,2019-03-08,2018-19,Miami Heat,Cleveland Cavaliers,126,0.57,0.48,0.727,31,45,110,0.481,0.442,0.813,28,28,1,Eastern Conference,Southeast Division,Eastern Conference,Central Division,East at East
21800612,2019-01-09,2018-19,New Orleans Pelicans,Cleveland Cavaliers,140,0.548,0.414,0.923,33,44,124,0.477,0.467,0.867,27,31,1,Western Conference,Southwest Division,Eastern Conference,Central Division,East at West
21800182,2018-11-10,2018-19,Golden State Warriors,Brooklyn Nets,116,0.554,0.438,0.81,27,36,100,0.468,0.292,0.724,20,41,1,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800517,2018-12-28,2018-19,Charlotte Hornets,Brooklyn Nets,100,0.41,0.333,0.7,19,49,87,0.398,0.148,0.85,15,48,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800884,2019-02-23,2018-19,Charlotte Hornets,Brooklyn Nets,115,0.453,0.343,0.833,15,42,117,0.46,0.395,0.769,23,42,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800195,2018-11-12,2018-19,Minnesota Timberwolves,Brooklyn Nets,120,0.525,0.435,0.839,26,52,113,0.396,0.36,0.682,28,42,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21801041,2019-03-16,2018-19,Utah Jazz,Brooklyn Nets,114,0.429,0.361,0.742,24,65,98,0.347,0.333,0.909,20,44,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800592,2019-01-07,2018-19,Boston Celtics,Brooklyn Nets,116,0.505,0.375,0.833,37,43,95,0.405,0.262,0.909,19,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800746,2019-01-28,2018-19,Boston Celtics,Brooklyn Nets,112,0.45,0.325,0.9,29,52,104,0.379,0.382,0.813,20,48,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21801086,2019-03-22,2018-19,Los Angeles Lakers,Brooklyn Nets,106,0.385,0.25,0.719,21,59,111,0.402,0.381,0.75,21,47,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800987,2019-03-09,2018-19,Atlanta Hawks,Brooklyn Nets,112,0.371,0.195,0.813,22,57,114,0.384,0.341,0.611,21,54,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
11800050,2018-10-08,2018-19,Detroit Pistons,Brooklyn Nets,108,0.363,0.395,0.786,31,55,110,0.463,0.314,0.647,23,60,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800004,2018-10-17,2018-19,Detroit Pistons,Brooklyn Nets,103,0.424,0.25,0.864,21,46,100,0.488,0.185,0.682,28,39,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800673,2019-01-18,2018-19,Orlando Magic,Brooklyn Nets,115,0.5,0.385,0.786,26,49,117,0.454,0.413,0.667,24,41,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800777,2019-02-02,2018-19,Orlando Magic,Brooklyn Nets,102,0.436,0.37,0.833,25,49,89,0.363,0.263,0.813,23,50,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800570,2019-01-04,2018-19,Memphis Grizzlies,Brooklyn Nets,100,0.452,0.208,0.733,23,40,109,0.456,0.382,0.923,25,45,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21801063,2019-03-19,2018-19,Sacramento Kings,Brooklyn Nets,121,0.516,0.36,0.7,25,46,123,0.5,0.343,0.739,28,41,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800408,2018-12-12,2018-19,Philadelphia 76ers,Brooklyn Nets,124,0.549,0.429,0.75,31,37,127,0.514,0.5,0.86,20,37,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21801123,2019-03-28,2018-19,Philadelphia 76ers,Brooklyn Nets,123,0.5,0.48,0.75,27,45,110,0.444,0.344,0.655,25,45,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800121,2019-04-13,2018-19,Philadelphia 76ers,Brooklyn Nets,102,0.407,0.12,0.69,20,50,111,0.432,0.423,0.923,15,45,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800122,2019-04-15,2018-19,Philadelphia 76ers,Brooklyn Nets,145,0.561,0.391,0.813,29,49,123,0.478,0.417,0.759,20,32,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800125,2019-04-23,2018-19,Philadelphia 76ers,Brooklyn Nets,122,0.51,0.424,0.667,35,56,100,0.387,0.29,0.76,26,41,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800460,2018-12-19,2018-19,Chicago Bulls,Brooklyn Nets,93,0.44,0.316,0.7,21,39,96,0.459,0.32,0.8,23,45,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800584,2019-01-06,2018-19,Chicago Bulls,Brooklyn Nets,100,0.466,0.389,0.733,20,44,117,0.506,0.348,0.773,29,38,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800527,2018-12-29,2018-19,Milwaukee Bucks,Brooklyn Nets,129,0.49,0.412,0.875,30,39,115,0.481,0.429,0.686,28,40,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801193,2019-04-06,2018-19,Milwaukee Bucks,Brooklyn Nets,128,0.557,0.471,0.667,28,43,133,0.495,0.422,0.783,25,43,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800767,2019-01-31,2018-19,San Antonio Spurs,Brooklyn Nets,117,0.4,0.364,0.862,23,50,114,0.472,0.324,0.655,30,46,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21801049,2019-03-17,2018-19,Los Angeles Clippers,Brooklyn Nets,119,0.433,0.387,0.821,26,54,116,0.42,0.368,0.72,26,51,1,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
11800072,2018-10-12,2018-19,New York Knicks,Brooklyn Nets,107,0.452,0.429,0.815,22,34,113,0.506,0.405,0.75,25,43,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800090,2018-10-29,2018-19,New York Knicks,Brooklyn Nets,115,0.489,0.375,0.889,21,53,96,0.405,0.289,0.773,22,32,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800382,2018-12-08,2018-19,New York Knicks,Brooklyn Nets,104,0.47,0.308,0.6,22,40,112,0.489,0.5,0.6,27,45,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800219,2018-11-16,2018-19,Washington Wizards,Brooklyn Nets,104,0.425,0.167,0.794,18,47,115,0.422,0.273,0.789,19,47,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800333,2018-12-01,2018-19,Washington Wizards,Brooklyn Nets,102,0.519,0.308,0.667,19,38,88,0.37,0.242,0.8,19,42,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800171,2018-11-09,2018-19,Denver Nuggets,Brooklyn Nets,110,0.46,0.278,0.735,20,54,112,0.409,0.364,0.667,21,42,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21801106,2019-03-25,2018-19,Portland Trail Blazers,Brooklyn Nets,148,0.438,0.311,0.778,35,55,144,0.476,0.357,0.705,25,59,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800026,2018-10-20,2018-19,Indiana Pacers,Brooklyn Nets,132,0.554,0.667,0.636,21,40,112,0.477,0.432,0.636,25,40,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801199,2019-04-07,2018-19,Indiana Pacers,Brooklyn Nets,96,0.482,0.37,0.571,27,33,108,0.455,0.306,0.773,23,52,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800151,2018-11-06,2018-19,Phoenix Suns,Brooklyn Nets,82,0.346,0.36,0.85,16,49,104,0.446,0.25,0.684,22,52,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800261,2018-11-21,2018-19,Dallas Mavericks,Brooklyn Nets,119,0.487,0.407,0.78,21,45,113,0.447,0.333,0.714,23,42,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800659,2019-01-16,2018-19,Houston Rockets,Brooklyn Nets,142,0.429,0.329,0.853,18,47,145,0.519,0.444,0.773,29,57,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
11800060,2018-10-10,2018-19,Toronto Raptors,Brooklyn Nets,118,0.455,0.432,0.846,25,44,91,0.402,0.231,0.792,21,44,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800624,2019-01-11,2018-19,Toronto Raptors,Brooklyn Nets,122,0.457,0.314,0.625,32,55,105,0.42,0.367,0.667,20,54,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800842,2019-02-11,2018-19,Toronto Raptors,Brooklyn Nets,127,0.543,0.29,0.9,32,40,125,0.523,0.488,0.722,33,31,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21801017,2019-03-13,2018-19,Oklahoma City Thunder,Brooklyn Nets,108,0.427,0.393,0.789,21,51,96,0.417,0.371,0.684,19,43,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800053,2018-10-24,2018-19,Cleveland Cavaliers,Brooklyn Nets,86,0.382,0.167,0.938,18,53,102,0.437,0.412,0.8,23,44,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800853,2019-02-13,2018-19,Cleveland Cavaliers,Brooklyn Nets,139,0.45,0.429,0.722,35,57,148,0.46,0.4,0.765,31,60,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800250,2018-11-20,2018-19,Miami Heat,Brooklyn Nets,92,0.36,0.219,0.65,18,52,104,0.432,0.258,0.769,17,53,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800937,2019-03-02,2018-19,Miami Heat,Brooklyn Nets,117,0.489,0.412,0.682,36,57,88,0.352,0.214,0.773,20,36,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800072,2018-10-26,2018-19,New Orleans Pelicans,Brooklyn Nets,117,0.449,0.391,0.769,23,46,115,0.439,0.475,0.667,26,54,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800484,2018-12-22,2018-19,Golden State Warriors,Dallas Mavericks,120,0.459,0.349,0.938,34,54,116,0.457,0.359,0.643,28,46,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21801092,2019-03-23,2018-19,Golden State Warriors,Dallas Mavericks,91,0.4,0.133,0.714,22,36,126,0.53,0.429,0.773,33,49,0,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800554,2019-01-02,2018-19,Charlotte Hornets,Dallas Mavericks,84,0.356,0.188,0.737,23,46,122,0.463,0.4,0.889,31,57,0,Eastern Conference,Southeast Division,Western Conference,Southwest Division,West at East
21800626,2019-01-11,2018-19,Minnesota Timberwolves,Dallas Mavericks,115,0.461,0.417,0.846,27,53,119,0.454,0.342,0.75,25,43,0,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800160,2018-11-07,2018-19,Utah Jazz,Dallas Mavericks,117,0.483,0.351,0.692,31,35,102,0.397,0.333,0.9,14,49,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800893,2019-02-23,2018-19,Utah Jazz,Dallas Mavericks,125,0.482,0.368,0.879,28,53,109,0.423,0.361,0.778,25,42,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800566,2019-01-04,2018-19,Boston Celtics,Dallas Mavericks,114,0.438,0.467,0.818,35,53,93,0.386,0.25,0.737,16,49,1,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800109,2018-10-31,2018-19,Los Angeles Lakers,Dallas Mavericks,114,0.512,0.588,0.75,23,39,113,0.5,0.448,0.737,24,40,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800328,2018-11-30,2018-19,Los Angeles Lakers,Dallas Mavericks,114,0.488,0.3,0.656,23,47,103,0.395,0.256,0.735,20,46,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800052,2018-10-24,2018-19,Atlanta Hawks,Dallas Mavericks,111,0.407,0.395,0.71,28,54,104,0.418,0.3,0.615,25,52,1,Eastern Conference,Southeast Division,Western Conference,Southwest Division,West at East
21800764,2019-01-31,2018-19,Detroit Pistons,Dallas Mavericks,93,0.384,0.273,0.783,21,52,89,0.409,0.28,0.714,18,44,1,Eastern Conference,Central Division,Western Conference,Southwest Division,West at East
21800978,2019-03-08,2018-19,Orlando Magic,Dallas Mavericks,111,0.483,0.483,0.722,26,48,106,0.472,0.294,0.75,22,42,1,Eastern Conference,Southeast Division,Western Conference,Southwest Division,West at East
21800244,2018-11-19,2018-19,Memphis Grizzlies,Dallas Mavericks,98,0.468,0.4,0.857,29,45,88,0.341,0.313,0.857,17,43,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21801201,2019-04-07,2018-19,Memphis Grizzlies,Dallas Mavericks,127,0.429,0.432,0.857,32,53,129,0.459,0.293,0.794,31,51,0,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21801078,2019-03-21,2018-19,Sacramento Kings,Dallas Mavericks,116,0.471,0.371,0.75,24,58,100,0.391,0.3,0.696,23,43,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
11800047,2018-10-08,2018-19,Philadelphia 76ers,Dallas Mavericks,112,0.495,0.265,0.619,28,46,115,0.469,0.405,0.667,27,43,0,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800578,2019-01-05,2018-19,Philadelphia 76ers,Dallas Mavericks,106,0.47,0.231,0.667,31,49,100,0.432,0.29,0.652,27,49,1,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800193,2018-11-12,2018-19,Chicago Bulls,Dallas Mavericks,98,0.393,0.242,0.909,16,45,103,0.468,0.303,0.655,18,49,0,Eastern Conference,Central Division,Western Conference,Southwest Division,West at East
21800694,2019-01-21,2018-19,Milwaukee Bucks,Dallas Mavericks,116,0.462,0.375,0.909,21,51,106,0.414,0.35,0.588,24,48,1,Eastern Conference,Central Division,Western Conference,Southwest Division,West at East
21800094,2018-10-29,2018-19,San Antonio Spurs,Dallas Mavericks,113,0.462,0.45,0.952,27,41,108,0.473,0.294,0.706,15,49,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21801227,2019-04-10,2018-19,San Antonio Spurs,Dallas Mavericks,105,0.466,0.333,0.833,22,53,94,0.407,0.297,0.75,27,42,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21800468,2018-12-20,2018-19,Los Angeles Clippers,Dallas Mavericks,125,0.566,0.3,0.806,26,40,121,0.467,0.357,0.758,24,45,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800907,2019-02-25,2018-19,Los Angeles Clippers,Dallas Mavericks,121,0.45,0.378,0.778,33,40,112,0.487,0.389,0.889,28,45,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800758,2019-01-30,2018-19,New York Knicks,Dallas Mavericks,90,0.41,0.231,0.714,16,34,114,0.536,0.395,0.818,31,49,0,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800967,2019-03-06,2018-19,Washington Wizards,Dallas Mavericks,132,0.538,0.364,0.8,30,49,123,0.484,0.366,0.643,27,39,1,Eastern Conference,Southeast Division,Western Conference,Southwest Division,West at East
21800454,2018-12-18,2018-19,Denver Nuggets,Dallas Mavericks,126,0.556,0.414,0.778,33,47,118,0.465,0.405,0.767,26,33,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21801025,2019-03-14,2018-19,Denver Nuggets,Dallas Mavericks,100,0.481,0.276,0.824,27,44,99,0.425,0.324,0.765,22,40,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800495,2018-12-23,2018-19,Portland Trail Blazers,Dallas Mavericks,121,0.471,0.289,0.706,29,53,118,0.417,0.353,0.714,22,49,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21801073,2019-03-20,2018-19,Portland Trail Blazers,Dallas Mavericks,126,0.495,0.444,0.8,23,48,118,0.494,0.333,0.88,20,35,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800681,2019-01-19,2018-19,Indiana Pacers,Dallas Mavericks,111,0.494,0.333,0.792,23,45,99,0.42,0.243,0.8,21,44,1,Eastern Conference,Central Division,Western Conference,Southwest Division,West at East
21800013,2018-10-17,2018-19,Phoenix Suns,Dallas Mavericks,121,0.543,0.559,0.875,35,44,100,0.432,0.303,0.7,28,38,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800419,2018-12-13,2018-19,Phoenix Suns,Dallas Mavericks,99,0.402,0.37,0.833,20,40,89,0.397,0.152,0.667,14,53,1,Western Conference,Pacific Division,Western Conference,Southwest Division,West at West
21800952,2019-03-04,2018-19,Brooklyn Nets,Dallas Mavericks,127,0.565,0.415,0.737,29,48,88,0.356,0.267,0.636,20,36,1,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800309,2018-11-28,2018-19,Houston Rockets,Dallas Mavericks,108,0.46,0.289,0.652,28,38,128,0.541,0.5,0.792,27,37,0,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21800844,2019-02-11,2018-19,Houston Rockets,Dallas Mavericks,120,0.467,0.383,0.867,28,38,104,0.479,0.361,0.778,21,33,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21800069,2018-10-26,2018-19,Toronto Raptors,Dallas Mavericks,116,0.484,0.407,0.85,23,50,107,0.413,0.4,0.792,22,44,1,Eastern Conference,Atlantic Division,Western Conference,Southwest Division,West at East
21800547,2018-12-31,2018-19,Oklahoma City Thunder,Dallas Mavericks,122,0.447,0.25,0.686,22,46,102,0.419,0.368,0.765,21,49,1,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21801146,2019-03-31,2018-19,Oklahoma City Thunder,Dallas Mavericks,103,0.388,0.256,0.727,19,49,106,0.425,0.364,0.696,18,52,0,Western Conference,Northwest Division,Western Conference,Southwest Division,West at West
21800780,2019-02-02,2018-19,Cleveland Cavaliers,Dallas Mavericks,98,0.4,0.174,0.788,20,44,111,0.476,0.41,0.789,20,50,0,Eastern Conference,Central Division,Western Conference,Southwest Division,West at East
21801124,2019-03-28,2018-19,Miami Heat,Dallas Mavericks,105,0.438,0.233,0.741,24,55,99,0.391,0.34,0.647,26,50,1,Eastern Conference,Southeast Division,Western Conference,Southwest Division,West at East
21800363,2018-12-05,2018-19,New Orleans Pelicans,Dallas Mavericks,132,0.554,0.586,0.65,36,46,106,0.429,0.304,0.667,26,45,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21800523,2018-12-28,2018-19,New Orleans Pelicans,Dallas Mavericks,114,0.458,0.174,0.815,22,49,112,0.474,0.469,0.697,19,39,1,Western Conference,Southwest Division,Western Conference,Southwest Division,West at West
21800201,2018-11-13,2018-19,Golden State Warriors,Atlanta Hawks,110,0.429,0.444,0.952,28,48,103,0.449,0.375,0.733,25,42,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
