Id,District Name,Neighborhood Name,Street,Year,Month,Weekday,Part of the day
2017S004567    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal                                          ,2017,May,Tuesday,Afternoon
2017S004570    ,Gràcia,la Vila de Gràcia,Diagonal                                          ,2017,May,Tuesday,Afternoon
2017S004568    ,Sant Martí,el Poblenou,Bisbe Josep Climent / Carmen Amaya                ,2017,May,Tuesday,Afternoon
2017S004574    ,Sant Andreu,el Congrés i els Indians,Matanzas / Pinar del Río                          ,2017,May,Tuesday,Afternoon
2017S004569    ,Eixample,la Dreta de l'Eixample,Diputació                                         ,2017,May,Tuesday,Afternoon
2017S004573    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Doctor Letamendi                          ,2017,May,Tuesday,Afternoon
2017S004571    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Santaló / Laforja                                 ,2017,May,Tuesday,Night
2017S004575    ,Gràcia,Vallcarca i els Penitents,Farigola                                          ,2017,May,Wednesday,Night
2017S004577    ,Sants-Montjuïc,la Marina del Prat Vermell,k / Número 6 Zona Franca                          ,2017,May,Wednesday,Morning
2017S004576    ,Sarrià-Sant Gervasi,Sarrià,B-20 (Llobregat)                                  ,2017,May,Wednesday,Morning
2017S004578    ,Eixample,la Nova Esquerra de l'Eixample,Diputació / Llança                                ,2017,May,Wednesday,Morning
2017S004579    ,Sarrià-Sant Gervasi,Sarrià,Bonanova / Anglí                                  ,2017,May,Wednesday,Morning
2017S004583    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal                                          ,2017,May,Wednesday,Morning
2017S004581    ,Les Corts,les Corts,Diagonal / Numància                               ,2017,May,Wednesday,Morning
2017S004580    ,Sant Martí,la Verneda i la Pau,Guipúscoa                                         ,2017,May,Wednesday,Morning
2017S004582    ,Sants-Montjuïc,el Poble-sec,Mirador del Palau Nacional                        ,2017,May,Wednesday,Morning
2017S004590    ,Eixample,la Sagrada Família,Castillejos / Consell de Cent                     ,2017,May,Wednesday,Morning
2017S004585    ,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,2017,May,Wednesday,Morning
2017S004589    ,Eixample,el Fort Pienc,Nàpols / Casp                                     ,2017,May,Wednesday,Afternoon
2017S004587    ,Eixample,Sant Antoni,Corts Catalanes                                   ,2017,May,Wednesday,Afternoon
2017S004586    ,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,2017,May,Wednesday,Afternoon
2017S004594    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Aragó                                  ,2017,May,Wednesday,Afternoon
2017S004591    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat)                               ,2017,May,Wednesday,Afternoon
2017S004588    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,2017,May,Wednesday,Afternoon
2017S004592    ,Sant Martí,Provençals del Poblenou,Prim / Corts Catalanes                            ,2017,May,Wednesday,Afternoon
2017S004599    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana / València                              ,2017,May,Wednesday,Afternoon
2017S004593    ,Eixample,el Fort Pienc,Padilla / Diputació                               ,2017,May,Wednesday,Afternoon
2017S004596    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / València                              ,2017,May,Wednesday,Afternoon
2017S004597    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,2017,May,Wednesday,Afternoon
2017S004595    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes                                   ,2017,May,Wednesday,Afternoon
2017S004598    ,Sant Martí,Sant Martí de Provençals,Corts Catalanes                                   ,2017,May,Wednesday,Afternoon
2017S004600    ,Les Corts,Pedralbes,Espasa / Bisbe Català                             ,2017,May,Wednesday,Afternoon
2017S004601    ,Sant Andreu,Navas,Maragall                                          ,2017,May,Wednesday,Afternoon
2017S004603    ,Eixample,la Dreta de l'Eixample,Diagonal / Mallorca                               ,2017,May,Wednesday,Night
2017S004604    ,Sant Andreu,la Trinitat Vella,Dalt (Besòs)                                      ,2017,May,Thursday,Night
2017S004602    ,Sants-Montjuïc,el Poble-sec,Creu dels Molers / Magalhães                      ,2017,May,Thursday,Night
2017S004607    ,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,2017,May,Thursday,Morning
2017S004605    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,2017,May,Thursday,Morning
2017S004606    ,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Sarrià                        ,2017,May,Thursday,Morning
2017S004608    ,Gràcia,la Salut,Verdi                                             ,2017,May,Thursday,Morning
2017S004610    ,Nou Barris,les Roquetes,Dalt (Llobregat)                                  ,2017,May,Thursday,Morning
2017S004609    ,Eixample,el Fort Pienc,Corts Catalanes / Sicília                         ,2017,May,Thursday,Morning
2017S004611    ,Sants-Montjuïc,Sants,Mig (Ascendent)                                   ,2017,May,Thursday,Morning
2017S004612    ,Gràcia,la Vila de Gràcia,Torrent de les Flors / Sant Lluís                 ,2017,May,Thursday,Morning
2017S004614    ,Sant Martí,Provençals del Poblenou,Espronceda / Corts Catalanes                      ,2017,May,Thursday,Morning
2017S004613    ,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes                                   ,2017,May,Thursday,Morning
2017S004615    ,Sant Martí,el Camp de l'Arpa del Clot,Las Navas de Tolosa                               ,2017,May,Thursday,Afternoon
2017S004620    ,Eixample,la Sagrada Família,Aragó / Sardenya                                  ,2017,May,Thursday,Afternoon
2017S004621    ,Sant Martí,el Clot,Mallorca / Las Navas de Tolosa                    ,2017,May,Thursday,Afternoon
2017S004617    ,Eixample,la Dreta de l'Eixample,Provença                                          ,2017,May,Thursday,Afternoon
2017S004618    ,Sant Martí,el Camp de l'Arpa del Clot,Las Navas de Tolosa / Ruiz de Padrón              ,2017,May,Thursday,Afternoon
2017S004616    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bruc                            ,2017,May,Thursday,Afternoon
2017S004623    ,Ciutat Vella,el Barri Gòtic,Catedral                                          ,2017,May,Thursday,Afternoon
2017S004625    ,Nou Barris,Canyelles,B-20 (Llobregat)                                  ,2017,May,Thursday,Afternoon
2017S004619    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Viladomat                       ,2017,May,Thursday,Afternoon
2017S004622    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,General Mitre / Prats de Molló                    ,2017,May,Thursday,Afternoon
2017S004626    ,Les Corts,Pedralbes,Diagonal / Doctor Ferran                          ,2017,May,Thursday,Afternoon
2017S004624    ,Sant Martí,el Poblenou,Litoral (Besòs)                                   ,2017,May,Thursday,Afternoon
2017S004627    ,Sant Martí,el Clot,Meridiana                                         ,2017,May,Thursday,Afternoon
2017S004634    ,Sarrià-Sant Gervasi,les Tres Torres,Nena Casas / Tres Torres                          ,2017,May,Thursday,Afternoon
2017S004629    ,Nou Barris,Vilapicina i la Torre Llobeta,Borbó                                             ,2017,May,Thursday,Afternoon
2017S004628    ,Nou Barris,Canyelles,Favència                                          ,2017,May,Thursday,Afternoon
2017S004630    ,Sants-Montjuïc,el Poble-sec,Espanya / Reina Maria Cristina                    ,2017,May,Thursday,Afternoon
2017S004633    ,Les Corts,les Corts,Joan Güell                                        ,2017,May,Thursday,Afternoon
2017S004631    ,Horta-Guinardó,el Baix Guinardó,Guinardó                                          ,2017,May,Thursday,Afternoon
2017S005510    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Marquès de l'Argentera                            ,2017,May,Thursday,Afternoon
2017S004632    ,Eixample,el Fort Pienc,Lepant / Casp                                     ,2017,May,Thursday,Night
2017S004636    ,Sants-Montjuïc,la Marina del Prat Vermell,Número 61 Zona Franca / Número 1 Zona Franca      ,2017,May,Friday,Morning
2017S004635    ,Sants-Montjuïc,la Marina del Prat Vermell,ZONA FRANCA                                       ,2017,May,Friday,Morning
2017S004641    ,Sant Martí,el Clot,Lope de Vega / Concili de Trento                  ,2017,May,Friday,Morning
2017S004639    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal / Francesc Macià                         ,2017,May,Friday,Morning
2017S004638    ,Ciutat Vella,el Barri Gòtic,Josep Anselm Clavé / Portal de la Pau             ,2017,May,Friday,Morning
2017S004640    ,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,2017,May,Friday,Morning
2017S004637    ,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre                                     ,2017,May,Friday,Morning
2017S004643    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,2017,May,Friday,Morning
2017S004649    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes                                            ,2017,May,Friday,Morning
2017S004645    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Londres                                  ,2017,May,Friday,Morning
2017S004642    ,Sant Andreu,el Congrés i els Indians,Concepción Arenal / Felip II                      ,2017,May,Friday,Morning
2017S004644    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Balmes                                    ,2017,May,Friday,Morning
2017S004680    ,Eixample,la Sagrada Família,Marina                                            ,2017,May,Friday,Morning
2017S004647    ,Horta-Guinardó,el Baix Guinardó,Sardenya                                          ,2017,May,Friday,Morning
2017S004650    ,Eixample,la Sagrada Família,València                                          ,2017,May,Friday,Morning
2017S004646    ,Eixample,la Dreta de l'Eixample,Diputació / Catalunya                             ,2017,May,Friday,Morning
2017S004648    ,Sant Andreu,la Trinitat Vella,B-20 (Llobregat)                                  ,2017,May,Friday,Morning
2017S004653    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Besòs)                                   ,2017,May,Friday,Afternoon
2017S004652    ,Ciutat Vella,el Raval,Sant Pau / Sant Antoni Abat                       ,2017,May,Friday,Afternoon
2017S004655    ,Eixample,Sant Antoni,Corts Catalanes / Muntaner                        ,2017,May,Friday,Afternoon
2017S004682    ,Gràcia,la Vila de Gràcia,Martí / Verntallat                                ,2017,May,Friday,Afternoon
2017S004656    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar / Taulat                             ,2017,May,Friday,Afternoon
2017S004654    ,Les Corts,Pedralbes,Dalt (Llobregat)                                  ,2017,May,Friday,Afternoon
2017S004651    ,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,2017,May,Friday,Afternoon
2017S004659    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal / Casanova                               ,2017,May,Friday,Afternoon
2017S004658    ,Eixample,la Sagrada Família,Rosselló / Padilla                                ,2017,May,Friday,Afternoon
2017S004660    ,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,2017,May,Friday,Afternoon
2017S004657    ,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Berlín                        ,2017,May,Friday,Afternoon
2017S004678    ,Eixample,la Dreta de l'Eixample,Diagonal / Mallorca                               ,2017,May,Friday,Afternoon
2017S004662    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta                         ,2017,May,Friday,Afternoon
2017S004667    ,Eixample,la Sagrada Família,Aragó                                             ,2017,May,Friday,Afternoon
2017S004665    ,Eixample,l'Antiga Esquerra de l'Eixample,València                                          ,2017,May,Friday,Afternoon
2017S004661    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Besòs)                                      ,2017,May,Friday,Afternoon
2017S004663    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tibidabo / Isaac Newton                           ,2017,May,Friday,Afternoon
2017S004664    ,Gràcia,Vallcarca i els Penitents,Vallcarca                                         ,2017,May,Friday,Afternoon
2017S004666    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,2017,May,Friday,Afternoon
2017S004674    ,Ciutat Vella,el Barri Gòtic,Emili Vilanova                                    ,2017,May,Friday,Afternoon
2017S004668    ,Eixample,la Sagrada Família,Diagonal / València                               ,2017,May,Friday,Afternoon
